,filename,Project_name,Project_desc,Date,Amount_loan,Currency_name,Year,Value,Amount_in_usd,Country_Code,Country,Region,Income_level,Topic
1129,1998_june_25_546871468313225231_conformed-copy--l4344--national-transmission-grid-project--teias-loan-assumption-agreement.pdf,national transmission grid project,Description of the Project The objectives of the Project are to assist in (a) implementing the new Electricity Market Law and restructuring the power sector (b) establishing TEIAS as an efficient low cost power transmission company and technical and market system operator (c) developing an adequate transmission capacity in a timely and environmentally sustainable manner and (d) establishing the financial viability of TEIAS The Project consists of the following parts subject to such modifications thereof as the,1998-06-25,250000000.0,USD,1998,1.0,250000000.0,TUR,Turkey,Europe & Central Asia,Upper middle income,Energy and Grid
1130,1998_june_25_653011468319140520_conformed-copy--l4344--national-transmission-grid-project--loan-agreement.pdf,national transmission grid project,Description of the Project The objectives of the Project are to assist the Guarantor and the Borrower to (a) continue the reform of the power sector (b) develop adequate transmission grid capacity in a timely and environmentally sustainable manner and (c) strengthen the financial viability of the Borrower,1998-06-25,270000000.0,USD,1998,1.0,270000000.0,TUR,Turkey,Europe & Central Asia,Upper middle income,Energy and Grid
1131,1998_june_25_881211468272970744_conformed-copy--l4359--pension-reform-adjustment-loan--loan-agreement.pdf,pension reform adjustment loan,,1998-06-25,300000000.0,USD,1998,1.0,300000000.0,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,Financial Sector
1132,1998_june_26_392931468260060809_conformed-copy--c3453--kecamatan-development-project--loan-agreement.pdf,kecamatan development project,Description of the Project The objective of the Project is to assist the Borrower in (i) raising rural incomes (ii) strengthening local government and community institutions and (iii) improving public infrastructure in Indonesia The Project consists of the following parts subject to such modifications,1998-06-26,225000000.0,USD,1998,1.0,225000000.0,IDN,Indonesia,East Asia & Pacific,Upper middle income,Rural Development
1133,1998_june_26_761081468230105057_conformed-copy--l4329--guangzhou-city-center-transport-project--loan-agreement.pdf,guangzhou city center transport project,Description of the Project The objective of the Project is to assist the Borrowers Guangzhou Municipality to (i) improve accessibility of the city center and (ii) promote the efficient use of its urban transport system in an environmentally sustainable way,1998-06-26,200000000.0,USD,1998,1.0,200000000.0,CHN,China,East Asia & Pacific,Upper middle income,Urban Development
1134,1998_june_26_765081468012003484_conformed-copy--l4172--inner-mongolia-tuoketuo-thermal-power-project--loan-agreement.pdf,inner mongolia (tuoketuo) thermal power project,Description of the Project The objectives of the Project are to assist the Borrower to (a),1998-06-26,400000000.0,USD,1998,1.0,400000000.0,CHN,China,East Asia & Pacific,Upper middle income,Energy and Grid
1135,1998_june_26_835381468213897999_conformed-copy--l4327--third-national-highway-project--loan-agreement.pdf,third national highway project,Description of the Project The objectives of the Project are (a) to support the continuing development of the Borrowers national trunk highway system in the principal NorthSouth and EastWest corridors (b) to improve interregional economic integration (c) to strengthen the highway sector institutional capacity in Hubei and (d) to improve the safety of road transport in Hubei,1998-06-26,250000000.0,USD,1998,1.0,250000000.0,CHN,China,East Asia & Pacific,Upper middle income,Road Infrastructure
1136,1998_june_3_121251468014417317_conformed-copy--l4310--federal-water-resources-management-project--loan-agreement.pdf,federal water resources management project,Description of the Project The objectives of the Project are (a) to promote efficient allocation and rational and sustainable use and participatory management of water resources at the Borrowers level and in the Participating States and (b) to provide reliable and sustainable water supply in selected areas of the Participating States,1998-06-03,198000000.0,USD,1998,1.0,198000000.0,BRA,Brazil,Latin America & Caribbean ,Upper middle income,Water Works
1137,1998_march_19_382891468251425736_conformed-copy--c2986--coal-sector-rehabilitation-project--loan-agreement.pdf,coal sector rehabilitation project,Description of the Project The objectives of the Project are to support the Guarantors marketoriented reforms in the coal sector and to provide financial and technical support for the Borrowers efforts to make itself commercially viable and selfsustaining,1998-03-19,530000000.0,USD,1998,1.0,530000000.0,IND,India,South Asia,Lower middle income,Private Sector Development
1138,1998_may_1_123551468044139061_conformed-copy--l4308--west-java-basic-education-project--loan-agreement.pdf,west java basic education project,Description of the Project The objective of the Project is to assist the Borrower in (i) improving the quality of basic education and expanding the access to junior secondary education at the District level and (ii) improving educational planning and management at the central provincial and District levels and developing institutional and interagency capacity at the provincial and District levels for the delivery of the nineyear basic education program The Project consists of the following parts subject to such modifications thereof as the,1998-05-01,103500000.0,USD,1998,1.0,103500000.0,IDN,Indonesia,East Asia & Pacific,Upper middle income,Education
1139,1998_may_1_352131468042049386_conformed-copy--l4290--bengkulu-regional-development-project--loan-agreement.pdf,bengkulu regional development project,Description of the Project The objective of the Project is to assist the Borrower in (i) alleviating poverty in the Province of Bengkulu through rural development and (ii) generating economic growth in rural areas of the Province of Bengkulu where growth potential is high,1998-05-01,20500000.0,USD,1998,1.0,20500000.0,IDN,Indonesia,East Asia & Pacific,Upper middle income,Rural Development
1140,1998_may_1_608201468267599142_conformed-copy--l4306--maluku-regional-development-project--loan-agreement.pdf,maluku regional development project,Description of the Project The objective of the Project is to assist the Borrower in (i) alleviating poverty in its Province of Maluku through rural development and (ii) generating economic growth in rural and coastal areas of its Province of Maluku where growth potential is high The Project consists of the following parts subject to such modifications,1998-05-01,16300000.0,USD,1998,1.0,16300000.0,IDN,Indonesia,East Asia & Pacific,Upper middle income,Rural Development
1141,1998_may_1_853451468267593260_conformed-copy--l4307--northern-sumatra-region-road-project--loan-agreement.pdf,northern sumatra region road project,Description of the Project The objective of the Project is to assist the Borrower in improving transport efficiency and accessibility in the Project Provinces,1998-05-01,234000000.0,USD,1998,1.0,234000000.0,IDN,Indonesia,East Asia & Pacific,Upper middle income,Road Infrastructure
1142,1998_may_1_856271468292857750_conformed-copy--l4305--coral-reef-rehabilitation-and-management-project--loan-agreement.pdf,coral reef rehabilitation and management project,Description of the Project The Project is the first phase of the Borrowers COREMAP. The objective of the Project is to assist the Borrower in establishing a viable framework for a national coral reef management system that promotes the protection rehabilitation conservation and sustainable use of coral reefs and associated ecosystems,1998-05-01,6900000.0,USD,1998,1.0,6900000.0,IDN,Indonesia,East Asia & Pacific,Upper middle income,Other
1143,1998_may_22_629821468276572421_conformed-copy--l4323--training-and-employment-support-project--loan-agreement.pdf,training and employment support project,Description of the Project The objective of the Project is to test pilot the demand for and effectiveness of employerbased training supported by a training fund,1998-05-22,5000000.0,USD,1998,1.0,5000000.0,JOR,Jordan,Middle East & North Africa,Upper middle income,Other
1144,1998_may_29_174761468024555334_china--yangzhou-thermal-power-project-_-loan-3718--loan-agreement--1--conformed.pdf,yangzhou thermal power project,SCHEDULE 2 Description of the Project The objectives of the Project are to assist the Borrower to (a) support institutional and structural power subsector reforms in Jiangsu (b) contribute tao further rationalization of the power tariff structure (c) promote application of modern financial management techniques and transform JPEPCs accounting system (d) provide cost effective and environmentally sustainable additional generation capacity (e) transfer new power technologies for large coalfired power plants and apply modern power system operation (f) extend technical assistance in management development and staff training programs and (g) strengthen institutional capabilities for envirconmental management and monitoring,1998-05-29,350000000.0,USD,1998,1.0,350000000.0,CHN,China,East Asia & Pacific,Upper middle income,Energy and Grid
1145,1998_may_29_196331468094790120_conformed-copy--l4319--telecommunications-reform-and-privatization-support-project--loan-agreement.pdf,telecommunications reform and privatization support project,Description of the Project The objectives of the Project are to (i) assist Romania in reforming the telecommunications sector and privatizing existing public sector telecommunications facilities (ii) provide the infrastructure to enable the Borrower to maximize the productive use of the radio frequency spectrum and to improve frequency assignment criteria for the further expansion of wireless communications services provision by the private sector and (iii) support the Borrower in performing regulatory functions over all networks and services in the telecommunications sector,1998-05-29,30000000.0,USD,1998,1.0,30000000.0,ROU,Romania,Europe & Central Asia,High income,Private Sector Development
1146,1998_may_6_306361468194040591_conformed-copy--l4212--small-farmer-development-project--loan-agreement.pdf,small farmer development project,Description of the Project The principal objective of the Project is to increase productive and organizational capacity in targeted poor rural communities. The Project also aims to increase emphasis on rural poverty issues in sectoral policies and to improve coordination mechanisms at the national and provincial levels,1998-05-06,75000000.0,USD,1998,1.0,75000000.0,ARG,Argentina,Latin America & Caribbean ,Upper middle income,Rural Development
1147,1998_may_8_244071468313259526_conformed-copy--l4315--cesme-alacati-water-supply-and-sewerage-project--loan-agreement.pdf,cesmealacati water supply and sewerage project,Description of the Project The objectives of the Project are to (a) develop new institutional arrangements for management of water supply and sewerage services in the CesmeAlacati area (b) increase efficiency in the delivery of said services through the operation of said services by a private operator and (c) improve water quality sewerage service and environmental conditions in said area,1998-05-08,13100000.0,USD,1998,1.0,13100000.0,TUR,Turkey,Europe & Central Asia,Upper middle income,Water Works
1148,1998_november_16_282511468192258686_conformed-copy--l4313--third-secondary-education-project--province-of-buenos-aires--loan-agreement.pdf,decentralization and improvement of secondary education and polymodal education development project,Description of the Project The objectives of the Project are to continue the improvement of secondary education in the territory of the Borrower and in particular (a) to increase the completion rate of secondary education (b) to improve the learning process at the school level and (c) to improve the skills of graduates of secondary schools in order to facilitate entrance into the labor market,1998-11-16,119000000.0,USD,1998,1.0,119000000.0,ARG,Argentina,Latin America & Caribbean ,Upper middle income,Education
1149,1998_november_16_371911468131719023_conformed-copy--l4396--health-project--loan-agreement.pdf,health project,Description of the Project The objectives of the Project are to (a) improve through pilot operations in the Participating Regions the quality and cost effectiveness of primary health care and (b) strengthen MOHs capacity to evaluate disseminate and replicate the results of the pilot operations throughout the country The Project consists of the following parts subject to such modifications,1998-11-16,30000000.0,USD,1998,1.0,30000000.0,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Health care
1150,1998_november_16_540371468317066735_conformed-copy--l4326--tashkent-solid-waste-management-project--loan-agreement.pdf,tashkent solid waste management project,Description of the Project The objectives of the Project are to (a) restore Tashkents municipal solid waste management (MSWM) collection and disposal system to a satisfactory level of service and (b) improve the technical financial and institutional basis for its future operation and development,1998-11-16,24000000.0,USD,1998,1.0,24000000.0,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Private Sector Development
1151,1998_november_4_691451468234335050_conformed-copy--l4386--third-pumping-stations-rehabilitation-project--loan-agreement.pdf,third pumping stations rehabilitation project,Description of the Project The objectives of the Project are to reduce losses in agricultural productivity and decrease operations and maintenance costs through the further rehabilitation of the irrigation and drainage pumping network and the strengthening of institutional capability for the proper design rehabilitation expansion and operation and maintenance of the said network The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1998-11-04,120000000.0,USD,1998,1.0,120000000.0,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,Other
1152,1998_october_14_180051468176634903_conformed-copy--l4324--kiev-district-heating-improvement-project--loan-agreement.pdf,kiev district heating improvement project,Description of the Project The objectives of the Project are to (i) improve heat production capacity of the Kiev District Heating System in order to improve its reliability and service levels and enable it to better meet existing and expected future demand (ii) rehabilitate and introduce modern technologies and materials into the said system in order to extend its life increase its efficiency and enhance conservation and (iii) promote sound cost recovery policies and practices and support institutional strengthening and commercialization of Kievenergo and KMDHC so as to optimize the manner in which district heating services are provided in Kiev facilitate implementation of the Project as well as eventual privatization of the Kiev district heating service,1998-10-14,200000000.0,USD,1998,1.0,200000000.0,UKR,Ukraine,Europe & Central Asia,Lower middle income,Other
1153,1998_october_23_394531468047940631_conformed-copy--l4399--second-structural-adjustment-loan--loan-agreement.pdf,second structural adjustment loan,,1998-10-23,2000000000.0,USD,1998,1.0,2000000000.0,KOR,"Korea, Rep.",East Asia & Pacific,High income,Financial Sector
1154,1998_october_4_264131468287396685_conformed-copy--l4384--urban-property-rights-project--loan-agreement.pdf,urban property rights project,SCHEDULE 2 Description of the Project The objective of the Project is to assist the Borrower in the issuance of formal and sustainable property rights to real property in Informal Settlements in the Project Area The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives Part A,1998-10-04,38000000.0,USD,1998,1.0,38000000.0,PER,Peru,Latin America & Caribbean ,Upper middle income,Urban Development
1155,1998_october_7_324651468248080230_conformed-copy--l4346--international-trade-and-integration-project--loan-agreement.pdf,international trade and integration project,Description of the Project The objective of the Project is to promote increased socioeconomic growth of the Ecuadorian economy through international trade development and integration with the global economy,1998-10-07,21000000.0,USD,1998,1.0,21000000.0,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,Urban Development
1156,1998_september_11_488121468172140941_conformed-copy--l4388--emergency-flood-and-earthquake-recovery-project--loan-agreement.pdf,emergency flood and earthquake recovery project,Description of the Project The objectives of the Project are to (a) restore basic infrastructure in municipalities and rural areas affected by the 1998 flood (b) restore housing in the areas affected by the 1998 earthquake and (c) reduce vulnerability to future natural disasters The Project consists of the following parts subject to such modifications,1998-09-11,369000000.0,USD,1998,1.0,369000000.0,TUR,Turkey,Europe & Central Asia,Upper middle income,Rural Development
1157,1998_september_11_825621468032110752_conformed-copy--l4225--tax-administration-technical-assistance-loan--loan-agreement.pdf,tax administration technical assistance loan,Description of the Project The objectives of the Project are to (a) improve the effectiveness and efficiency of the Borrowers tax and customs administration through the strengthening of the collection and auditing procedures and procedures for the enforcement of tax laws and regulations and (b) increase tax revenues The Project consists of the following parts subject to such modifications,1998-09-11,28200000.0,USD,1998,1.0,28200000.0,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,Financial Sector
1158,1998_september_14_252631468046799774_conformed-copy--l4385--financial-and-corporate-restructuring-assistance-project--loan-agreement.pdf,financial and corporate restructuring assistance project,Description of the Project The objective of the Project is to assist the Borrower to (i) reduce the risk of systemic failure in its banking and corporate sectors and risks emanating from public foreign debt (ii) improve the financial soundness and reduce other structural weaknesses of domestic banks and corporations and (iii) deepen the global market orientation and transparency of its state institutions banks and corporations through implementation of financial and corporate sector reforms,1998-09-14,48000000.0,USD,1998,1.0,48000000.0,KOR,"Korea, Rep.",East Asia & Pacific,High income,Private Sector Development
1159,1998_september_14_343431468051899492_conformed-copy--l4283--environmental-sewerage-and-sanitation-project--loan-agreement.pdf,environmental sewerage and sanitation project,Description of the Project The objectives of the Project are to (i) improve the health and sanitary conditions of the populations of the heavily urbanized areas of Port Louis and affected coastal zones (ii) reverse the current trend of environmental pollution in the Borrowers territories and in the coastal zone and (iii) support the Borrowers effort to implement priority institutional and technical measures identified in its Sewerage Master Plan,1998-09-14,12400000.0,USD,1998,1.0,12400000.0,MUS,Mauritius,Sub-Saharan Africa ,High income,Other
1160,1998_september_15_345891468310515274_conformed-copy--l4391--financial-sector-structural-adjustment-loan--loan-agreement.pdf,financial sector structural adjustment loan,,1998-09-15,300000000.0,USD,1998,1.0,300000000.0,UKR,Ukraine,Europe & Central Asia,Lower middle income,Financial Sector
1161,1998_september_15_508851468111253284_conformed-copy--l4285--treasury-system-project--loan-agreement.pdf,treasury systems project,Description of the Project The objective of the Project is to assist the Borrower in designing and implementing a fully functional automated treasury system capable of serving as an effective instrument for budget execution and cash management The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1998-09-15,16400000.0,USD,1998,1.0,16400000.0,UKR,Ukraine,Europe & Central Asia,Lower middle income,Other
1162,1998_september_15_653381468110079705_conformed-copy--l4390--second-enterprise-development-adjustment-loan--loan-agreement.pdf,second enterprise development adjustment loan,,1998-09-15,300000000.0,USD,1998,1.0,300000000.0,UKR,Ukraine,Europe & Central Asia,Lower middle income,Financial Sector
1163,1999_april_16_212011468041490384_conformed-copy--l4437--road-transport-restructuring-project--loan-agreement.pdf,road transport restructuring project,Description of the Project The objective of the Project is to assist the Borrower to develop more efficient road and road transport subsectors in Kazakhstan,1999-04-16,100000000.0,USD,1999,1.0,100000000.0,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,Road Infrastructure
1164,1999_april_16_440161468052163188_conformed-copy--l4440--municipal-innovations-project--loan-agreement.pdf,municipal innovations project,Description of the Project The objective of the Project is to assist the Borrower in (i) encouraging efficient innovation projects by PEMDA Tk. II (ii) promoting the dissemination of successful innovation projects to other PEMDA Tk. II and (iii) improving central government practices affecting PEMDA Tk. II,1999-04-16,5000000.0,USD,1999,1.0,5000000.0,IDN,Indonesia,East Asia & Pacific,Upper middle income,Rural Development
1165,1999_april_16_732891468267364790_conformed-copy--l4448--corporate-restructuring-technical-assistance-project--loan-agreement.pdf,technical assistance project for institutional and regulatory reform for private sector development,Description of the Project The objective of the Project is to support development of enabling business environment for private sector growth,1999-04-16,7300000.0,USD,1999,1.0,7300000.0,HRV,Croatia,Europe & Central Asia,High income,Private Sector Development
1166,1999_april_16_851971468292864667_conformed-copy--c3189--sumatera-basic-education-project--loan-agreement.pdf,sumatera basic education project,,1999-04-16,54500000.0,USD,1999,1.0,54500000.0,IDN,Indonesia,East Asia & Pacific,Upper middle income,Education
1167,1999_april_28_743591468007215343_conformed-copy--l4369--state-pension-systems-reform-technical-assistance-project--loan-agreement.pdf,technical assistance project for institutional and regulatory reform for private sector development,Description of the Project The objective of the Project is to support development of enabling business environment for private sector growth,1999-04-28,7300000.0,USD,1999,1.0,7300000.0,HRV,Croatia,Europe & Central Asia,High income,Private Sector Development
1168,1999_april_29_311281468310489516_conformed-copy--l4461--second-economic-competitiveness-adjustment-loan--loan-agreement.pdf,technical assistance project for institutional and regulatory reform for private sector development,Description of the Project The objective of the Project is to support development of enabling business environment for private sector growth,1999-04-29,7300000.0,USD,1999,1.0,7300000.0,HRV,Croatia,Europe & Central Asia,High income,Private Sector Development
1169,1999_august_2_186801468312293041_conformed-copy--l4495--industrial-technology-project--loan-agreement.pdf,industrial technology project,Description of the Project The objectives of the Project are to (i) facilitate Turkeys economic integration into the European Customs Union (ECU) by improving the competitiveness of Turkish industry through assistance in the harmonization of Turkish technology infrastructure services with ECU standards and (ii) assist firms in upgrading their technological capabilities,1999-08-02,155000000.0,USD,1999,1.0,155000000.0,TUR,Turkey,Europe & Central Asia,Upper middle income,Other
1170,1999_august_3_217611468273291380_conformed-copy--l4486--atyrau-pilot-water-supply-and-sanitation-project--loan-agreement.pdf,atyrau pilot water supply and sanitation project,Description of the Project The objectives of the Project are to strengthen the capacity of the Vodocanal to provide the City of Atyrau reliable and safe drinking water and to dispose sewage in an efficient sustainable and environmentally safe manner,1999-08-03,16500000.0,USD,1999,1.0,16500000.0,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,Water Works
1171,"1999_december_10_210491468261328270_conformed-copy--l4507--cartagena-water-supply,-sewerage-and-environmental-management-project--loan-agreement.pdf",cartagena water supply sewerage and environmental management project,Description of the Project The objectives of the Project are to (a) improve the water and sewerage services in the territory of the Borrower and the sanitary conditions of the,1999-12-10,85000000.0,USD,1999,1.0,85000000.0,COL,Colombia,Latin America & Caribbean ,Upper middle income,Water Works
1172,1999_december_14_573471468095978393_conformed-copy--l4522--mindanao-rural-development-project--loan-agreement.pdf,mindanao rural development project,Description of the Project The objective of the Project is to assist the Borrower in (i) improving the income and food security of selected agricultural and fishing communities within the twentyfour provinces of Mindanao (ii) strengthening institutional and technical capacities of local governments and institutions and (iii) protecting and conserving marine biodiversity,1999-12-14,27500000.0,USD,1999,1.0,27500000.0,PHL,Philippines,East Asia & Pacific,Lower middle income,Rural Development
1173,1999_december_21_834381468048563150_conformed-copy--l4526--electricity-transmission-rehabilitation-project--loan-agreement.pdf,electricity transmission rehabilitation project,Description of the Project The objectives of the Project are to (a) improve the reliability and quality of electricity supply through the refurbishment of transmission substations and modernization of the dispatch control system (b) develop competition through the establishment of a power pool and improved access to the transmission network and (c) restructure KEGOC into a financially viable core grid company through cost recovery for its transmission and dispatch services and divesting noncore activities,1999-12-21,140000000.0,USD,1999,1.0,140000000.0,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,Energy and Grid
1174,1999_december_30_225771468021605693_conformed-copy--c3255--western-poverty-reduction-project--loan-agreement.pdf,western poverty reduction project,,1999-12-30,60000000.0,USD,1999,1.0,60000000.0,CHN,China,East Asia & Pacific,Upper middle income,Rural Development
1175,1999_december_7_974571468235487494_conformed-copy--l4238--land-management-iii-project--loan-agreement.pdf,land management iii project,Description of the Project The objectives of the Project are to increase and sustain agricultural production and productivity and farm income and to assist in the conservation of natural resources in the Project Area by (a) promoting the adoption of sustainable forms of land management and soil water and forest conservation at the Microcatchment level involving the farming community in natural resources planning use and monitoring (b) developing community environmental awareness and participation in environmental protection efforts (c) increasing the extent and duration of vegetative cover to the soil and (d) improving internal soil structure and drainage and safely disposing of any remaining agrochemichal runoff either within or outside farm boundaries,1999-12-07,55000000.0,USD,1999,1.0,55000000.0,BRA,Brazil,Latin America & Caribbean ,Upper middle income,Agriculture
1176,1999_february_26_663401468092353387_conformed-copy--l4427--second-highway-rehabilitation-and-maintenance-project--loan-agreement.pdf,second highway rehabilitation and maintenance project,Description of the Project The objectives of the Project are (i) to improve the technical condition of selected high priority roads and bridges on the federal and regional road system (ii) to facilitate the improvement in the management of the road networks (iii) to assist the Borrower and Participating Regions in the reform of the institutional structure of road administration and the contracting industry (iv) to further develop the private road constructing and consulting industries including the use of competitive bidding in public procurement and (v) to improve the efficiency in the use of local resources employed in road works based upon better economic selection of projects,1999-02-26,400000000.0,USD,1999,1.0,400000000.0,RUS,Russian Federation,Europe & Central Asia,Upper middle income,Road Infrastructure
1177,1999_february_4_617561468256168053_conformed-copy--c3103--andhra-pradesh-economic-restructuring-project--loan-agreement.pdf,andhra pradesh economic restructuring project,,1999-02-04,301300000.0,USD,1999,1.0,301300000.0,IND,India,South Asia,Lower middle income,Rural Development
1178,1999_january_20_285271468095363256_conformed-copy--l4434--social-development-fund-project--loan-agreement.pdf,social development fund project,Description of the Project The Project constitutes the first phase of the Program which has the objective of alleviating poverty through measures and investments to improve living conditions in poor rural communities and among disadvantaged groups and to increase local capacity for organization and selfhelp. The Project consists of the following parts subject to such modifications,1999-01-20,10000000.0,USD,1999,1.0,10000000.0,ROU,Romania,Europe & Central Asia,High income,Rural Development
1179,1999_january_21_738661468332674245_conformed-copy--l4435--structural-adjustment-loan--loan-agreement.pdf,structural adjustment loan,,1999-01-21,350000000.0,USD,1999,1.0,350000000.0,PAK,Pakistan,South Asia,Lower middle income,Financial Sector
1180,1999_january_29_469841468295188118_conformed-copy--l4422--lgu-urban-water-and-sanitation-project--loan-agreement.pdf,andhra pradesh economic restructuring project,,1999-01-29,301300000.0,USD,1999,1.0,301300000.0,IND,India,South Asia,Lower middle income,Rural Development
1181,1999_july_14_185711468034513721_conformed-copy--c3243--integrated-watershed-development-hills-ii-project--loan-agreement.pdf,integrated watershed development (hills ii) project,,1999-07-14,85000000.0,USD,1999,1.0,85000000.0,IND,India,South Asia,Lower middle income,Urban Development
1182,1999_july_14_567741468033840616_conformed-copy--l4478--second-tamil-nadu-urban-development-project--loan-agreement.pdf,second tamil nadu urban development project,Description of the Project The objective of the Project is to improve urban infrastructure services in Tamil Nadu in a sustainable manner through (a) strengthening the managerial financial and technical capabilities of urban local bodies and (b) mobilizing resources and securing sustainable funding sources for urban infrastructure investment,1999-07-14,105000000.0,USD,1999,1.0,105000000.0,IND,India,South Asia,Lower middle income,Urban Development
1183,1999_july_27_375001468012335228_conformed-copy--l4453--liaoning-urban-transport-project--loan-agreement.pdf,health nine project,,1999-07-27,10000000.0,USD,1999,1.0,10000000.0,CHN,China,East Asia & Pacific,Upper middle income,Health care
1184,1999_july_27_558271468214793298_conformed-copy--c3212--fourth-technical-cooperation-project--loan-agreement.pdf,fourth technical cooperation project,,1999-07-27,10000000.0,USD,1999,1.0,10000000.0,CHN,China,East Asia & Pacific,Upper middle income,Other
1185,1999_july_29_433561468021605453_conformed-copy--c3213--higher-education-reform-project--loan-agreement.pdf,higher education reform project,,1999-07-29,20000000.0,USD,1999,1.0,20000000.0,CHN,China,East Asia & Pacific,Upper middle income,Education
1186,1999_july_29_781041468213898691_conformed-copy--c3201--health-nine-project--loan-agreement.pdf,health nine project,,1999-07-29,10000000.0,USD,1999,1.0,10000000.0,CHN,China,East Asia & Pacific,Upper middle income,Health care
1187,1999_july_29_910371468021579836_conformed-copy--l4502--second-fujian-highway-project--loan-agreement.pdf,second fujian highway project,Description of the Project The objectives of the Project are to (a) improve mobility and integration of economic activities between the Borrowers Provinces of Fujian and Guangdong (b) strengthen the institutional capacity of the highway sector institutions in Fujian (c) improve the safety of road transport in said province and (d) support the development of policies regarding highway maintenance management in said province,1999-07-29,200000000.0,USD,1999,1.0,200000000.0,CHN,China,East Asia & Pacific,Upper middle income,Road Infrastructure
1188,1999_july_6_606771468276557081_conformed-copy--l3256--national-agricultural-extension-and-adaptive-research-project--loan-agreement.pdf,national agricultural extension and adaptive research project,Description of the Project The objectives of the Project are to increase the Borrowers agricultural production and to increase the income of smallholder farmers through delivery of improved extension services and development of adaptive research activities and dissemination of their results The Project consists of the following parts subject to such modifications,1999-07-06,15800000.0,USD,1999,1.0,15800000.0,COG,"Congo, Rep.",Sub-Saharan Africa ,Lower middle income,Agriculture
1189,1999_july_8_817591468039255159_conformed-copy--l4449--health-sector-reform-project--loan-agreement.pdf,health sector reform project,Description of the Project The objective of the Project is to increase efficiency quality and financial sustainability of the health services within the Borrowers territory.,1999-07-08,35000000.0,USD,1999,1.0,35000000.0,JOR,Jordan,Middle East & North Africa,Upper middle income,Health care
1190,1999_june_14_186181468322791573_conformed-copy--l4483--policy-reform-support-loan--loan-agreement.pdf,policy reform support loan,,1999-06-14,250000000.0,USD,1999,1.0,250000000.0,MAR,Morocco,Middle East & North Africa,Lower middle income,Financial Sector
1191,"1999_june_17_914711468093846686_loan-agreement,-l4489-ro-conformed.pdf",private sector adjustment loan,,1999-06-17,300000000.0,USD,1999,1.0,300000000.0,ROU,Romania,Europe & Central Asia,High income,Financial Sector
1192,1999_june_17_919941468104976268_conformed-copy--l4489--private-sector-adjustment-loan--loan-agreement.pdf,private sector adjustment loan,,1999-06-17,300000000.0,USD,1999,1.0,300000000.0,ROU,Romania,Europe & Central Asia,High income,Financial Sector
1193,1999_june_17_975471468094790343_conformed-copy--l4491--private-sector-institution-building-project--loan-agreement.pdf,private sector institution building project,Description of the Project The objective of the Project is to assist the Borrower in enhancing the role of the private sector in the national economy through the creation of an enabling environment conducive to private sector growth and development,1999-06-17,25000000.0,USD,1999,1.0,25000000.0,ROU,Romania,Europe & Central Asia,High income,Private Sector Development
1194,1999_june_1_562001468230648040_conformed-copy--l4291--rio-de-janeiro-mass-transit-project--pet--loan-agreement.pdf,rio de janeiro mass transit project pet,Description of the Project The objectives of the Project are to improve (a) the quality of urban transport services in the RJMR by supporting the development of an integrated urban transport system and (b) the level of service provided by FLUMITRENS System while reducing the operating subsidies it receives from the Borrower through substantial reduction of the Borrowers participation in the operations and management of the FLUMITRENS System,1999-06-01,186000000.0,USD,1999,1.0,186000000.0,BRA,Brazil,Latin America & Caribbean ,Upper middle income,Urban Development
1195,1999_june_23_649731468337889122_conformed-copy--l4479--financial-institution-building-project--loan-agreement.pdf,financial institution building project,Description of the Project The objectives of the Project are to (i) reduce systemic risks in the financial sector (ii) increase independence of the banking sector from state ownership and control (iii) promote competition and reduce market concentration and (iv) improve the legalregulatory framework for banking and development of a supervisory capacity in the Central Bank of Uzbekistan,1999-06-23,25000000.0,USD,1999,1.0,25000000.0,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Private Sector Development
1196,1999_june_3_521361468113972997_conformed-copy--l4475--export-development-project--loan-agreement.pdf,export development project,Description of the Project The objective of the Project is to support the Borrowers exportled economic growth by enhancing the competitiveness of small and medium commercial and manufacturing enterprises by (i) improving access to export markets (ii) improving access to preshipment export finance and (iii) facilitating international trade by simplifying import and exportrelated rules and procedures and strengthening electronic commerce,1999-06-03,35000000.0,USD,1999,1.0,35000000.0,TUN,Tunisia,Middle East & North Africa,Lower middle income,Private Sector Development
1197,1999_june_4_479951468272994309_conformed-copy--l4482--third-economic-reform-and-development-loan--loan-agreement.pdf,third economic reform and development loan,,1999-06-04,120000000.0,USD,1999,1.0,120000000.0,JOR,Jordan,Middle East & North Africa,Upper middle income,Financial Sector
