"","Year","Country","Topic","sum_per_topic","Loan_prop"
"849",2001,"Kazakhstan","Agriculture",64500000,0.00852622860834242
"850",2001,"Lebanon","Rural Development",2e+07,0.00264379181654029
"851",2001,"Morocco","Other",7165036.77007307,0.000947143278896472
"852",2001,"Panama","Education",3.5e+07,0.0046266356789455
"853",2001,"Panama","Financial Sector",10500000,0.00138799070368365
"854",2001,"Panama","Other",47900000,0.00633188140061398
"855",2001,"Papua New Guinea","Other",17360000,0.00229481129675697
"856",2001,"Peru","Road Infrastructure",5e+07,0.00660947954135071
"857",2001,"Philippines","Urban Development",6e+07,0.00793137544962086
"858",2001,"Philippines","Water Works",30592711.1292036,0.00404403796645846
"859",2001,"Poland","Financial Sector",101027018.45803,0.0133547202324402
"860",2001,"Poland","Urban Development",98519255.5885048,0.0130232200848265
"861",2001,"Romania","Rural Development",2.3e+08,0.0304036058902133
"862",2001,"Russian Federation","Other",1.4e+08,0.018506542715782
"863",2001,"Russian Federation","Urban Development",6e+07,0.00793137544962086
"864",2001,"Slovak Republic","Financial Sector",179125919.251827,0.0236785819724118
"865",2001,"Tunisia","Agriculture",21315984.3909674,0.002817751254717
"866",2001,"Tunisia","Financial Sector",251671916.548817,0.0332684076712386
"867",2001,"Tunisia","Other",17196088.2481754,0.00227314386935153
"868",2001,"Tunisia","Urban Development",36720813.4466245,0.00485410930434442
"869",2001,"Turkey","Other",1.1e+09,0.145408549909716
"870",2001,"Ukraine","Financial Sector",2.5e+08,0.0330473977067536
"871",2001,"Ukraine","Rural Development",50210000,0.00663723935542439
"872",2001,"Uruguay","Other",24500000,0.00323864497526185
"873",2001,"Uruguay","Water Works",2.7e+07,0.00356911895232939
"874",2002,"Algeria","Private Sector Development",5500000,0.000614526348765612
"875",2002,"Algeria","Urban Development",97170000,0.0108570046017372
"876",2002,"Argentina","Rural Development",5e+06,0.000558660317059647
"877",2002,"Brazil","Education",172850876.405004,0.0193129850832915
"878",2002,"Brazil","Health care",6.8e+07,0.0075977803120112
"879",2002,"Brazil","Rural Development",22500000,0.00251397142676841
"880",2002,"Brazil","Urban Development",93233569.001824,0.0104171790438323
"881",2002,"Chile","Education",75750000,0.00846370380345365
"882",2002,"China","Other",897900000,0.100324219737571
"883",2002,"China","Urban Development",1.6e+08,0.0178771301459087
"884",2002,"China","Water Works",1e+08,0.0111732063411929
"885",2002,"Colombia","Other",3.2e+07,0.00357542602918174
"886",2002,"Croatia","Other",51884916.7753288,0.00579720881126372
"887",2002,"Dominica","Education",4.2e+07,0.00469274666330104
"888",2002,"Egypt, Arab Rep.","Education",5e+07,0.00558660317059647
"889",2002,"El Salvador","Health care",142600000,0.0159329922425411
"890",2002,"Guatemala","Education",62160000,0.00694526506168553
"891",2002,"Guatemala","Financial Sector",1.5e+08,0.0167598095117894
"892",2002,"Guatemala","Other",25300000,0.00282682120432181
"893",2002,"India","Other",1.75e+08,0.0195531110970876
"894",2002,"India","Road Infrastructure",2.55e+08,0.028491676170042
"895",2002,"India","Urban Development",4.63e+08,0.0517319453597233
"896",2002,"Indonesia","Road Infrastructure",2e+08,0.0223464126823859
"897",2002,"Indonesia","Urban Development",29500000,0.00329609587065192
"898",2002,"Jamaica","Financial Sector",1.5e+08,0.0167598095117894
"899",2002,"Jordan","Financial Sector",1.2e+08,0.0134078476094315
"900",2002,"Jordan","Other",5e+06,0.000558660317059647
"901",2002,"Latvia","Financial Sector",20210000,0.00225810500155509
"902",2002,"Latvia","Private Sector Development",2030000,0.000226816088726217
"903",2002,"Lebanon","Urban Development",6.5e+07,0.00726258412177541
"904",2002,"Lebanon","Water Works",43530000,0.00486369672032129
"905",2002,"Lithuania","Education",27421637.9417129,0.00306387618936244
"906",2002,"Mauritius","Financial Sector",4e+07,0.00446928253647718
"907",2002,"Mauritius","Private Sector Development",1810000,0.000202235034775592
"908",2002,"Mexico","Education",3e+08,0.0335196190235788
"909",2002,"Mexico","Financial Sector",505060000,0.0564313959468291
"910",2002,"Mexico","Health care",3.5e+08,0.0391062221941753
"911",2002,"Mexico","Other",5.7e+07,0.00636872761447998
"912",2002,"Mexico","Rural Development",4e+08,0.0446928253647718
"913",2002,"Morocco","Financial Sector",6.5e+07,0.00726258412177541
"914",2002,"Papua New Guinea","Road Infrastructure",4e+07,0.00446928253647718
"915",2002,"Paraguay","Rural Development",9e+06,0.00100558857070736
"916",2002,"Peru","Financial Sector",1e+08,0.0111732063411929
"917",2002,"Peru","Water Works",5e+07,0.00558660317059647
"918",2002,"Philippines","Other",1e+08,0.0111732063411929
"919",2002,"Philippines","Rural Development",1e+08,0.0111732063411929
"920",2002,"Romania","Financial Sector",321305950.779105,0.0359001768670813
"921",2002,"Romania","Other",4e+07,0.00446928253647718
"922",2002,"Romania","Private Sector Development",18600000,0.00207821637946189
"923",2002,"Romania","Rural Development",2e+07,0.00223464126823859
"924",2002,"Russian Federation","Education",5e+07,0.00558660317059647
"925",2002,"Russian Federation","Financial Sector",1.2e+08,0.0134078476094315
"926",2002,"Russian Federation","Other",4.16e+08,0.0464805383793626
"927",2002,"Russian Federation","Water Works",122500000,0.0136871777679614
"928",2002,"Slovak Republic","Rural Development",24774031.5197545,0.00276805366073434
"929",2002,"South Africa","Other",1.5e+07,0.00167598095117894
"930",2002,"St. Kitts and Nevis","Education",5e+06,0.000558660317059647
"931",2002,"St. Lucia","Education",6e+06,0.000670392380471576
"932",2002,"Tunisia","Agriculture",32811408.1578427,0.00366608633692678
"933",2002,"Turkey","Education",3e+08,0.0335196190235788
"934",2002,"Turkey","Other",1.35e+09,0.150838285606105
"935",2002,"Ukraine","Other",58190000,0.00650168876994017
"936",2002,"Ukraine","Water Works",24250000,0.00270950253773929
"937",2002,"Uruguay","Education",4.2e+07,0.00469274666330104
"938",2002,"Uzbekistan","Agriculture",36140000,0.00403799677170713
"939",2002,"Uzbekistan","Water Works",2e+07,0.00223464126823859
"940",2003,"Algeria","Rural Development",9.5e+07,0.00989328059875215
"941",2003,"Argentina","Financial Sector",5e+08,0.0520698978881692
"942",2003,"Argentina","Health care",7.5e+08,0.0781048468322538
"943",2003,"Argentina","Rural Development",6e+08,0.0624838774658031
"944",2003,"Brazil","Financial Sector",1009090000,0.105086426519945
"945",2003,"Brazil","Health care",3e+07,0.00312419387329015
"946",2003,"Brazil","Other",5e+06,0.000520698978881692
"947",2003,"Brazil","Urban Development",4.6e+07,0.00479043060571157
"948",2003,"Bulgaria","Financial Sector",171031437.207029,0.0178111789420737
"949",2003,"Bulgaria","Other",72494181.311422,0.00754952923674434
"950",2003,"Bulgaria","Rural Development",57462943.1886051,0.00598417916836868
"951",2003,"Chile","Agriculture",25260000,0.00263057124131031
"952",2003,"China","Agriculture",66270000,0.00690134426609795
"953",2003,"China","Education",1e+08,0.0104139795776338
"954",2003,"China","Other",2.5e+08,0.0260349489440846
"955",2003,"China","Urban Development",3.5e+08,0.0364489285217185
"956",2003,"Colombia","Financial Sector",8e+08,0.0833118366210708
"957",2003,"Colombia","Other",2e+08,0.0208279591552677
"958",2003,"Colombia","Urban Development",1e+08,0.0104139795776338
"959",2003,"Croatia","Other",164030736.792572,0.0170821274306208
"960",2003,"Dominica","Health care",3e+07,0.00312419387329015
"961",2003,"Ecuador","Financial Sector",1e+08,0.0104139795776338
"962",2003,"Ecuador","Private Sector Development",13860000,0.00144337756946005
"963",2003,"Egypt, Arab Rep.","Other",12350000,0.00128612647783778
"964",2003,"Egypt, Arab Rep.","Private Sector Development",5500000,0.000572768876769862
"965",2003,"Grenada","Education",4e+06,0.000416559183105354
"966",2003,"Guatemala","Private Sector Development",29750000,0.00309815892434607
"967",2003,"India","Road Infrastructure",8.36e+08,0.0870608692690189
"968",2003,"Indonesia","Energy and Grid",1.41e+08,0.0146837112044637
"969",2003,"Indonesia","Private Sector Development",17100000,0.00178079050777539
"970",2003,"Iran, Islamic Rep.","Other",2e+08,0.0208279591552677
"971",2003,"Jordan","Education",1.2e+08,0.0124967754931606
"972",2003,"Kazakhstan","Water Works",40390000,0.00420620635140631
"973",2003,"Lebanon","Urban Development",31500000,0.00328040356695466
"974",2003,"Mexico","Other",563460000,0.0586786093281357
"975",2003,"Mexico","Rural Development",64600000,0.00672743080715146
"976",2003,"Morocco","Financial Sector",47508732.5575082,0.00494754970613159
"977",2003,"Morocco","Other",4750873.25575082,0.000494754970613158
"978",2003,"Morocco","Rural Development",6560729.73413208,0.000683233054656267
"979",2003,"Paraguay","Education",2.4e+07,0.00249935509863212
"980",2003,"Paraguay","Financial Sector",3e+07,0.00312419387329015
"981",2003,"Peru","Education",52500000,0.00546733927825777
"982",2003,"Peru","Financial Sector",3e+08,0.0312419387329015
"983",2003,"Peru","Other",2e+07,0.00208279591552677
"984",2003,"Philippines","Other",60248982.1230564,0.00627431669402736
"985",2003,"Philippines","Rural Development",33600000,0.00349909713808497
"986",2003,"Romania","Agriculture",8e+07,0.00833118366210708
"987",2003,"Romania","Energy and Grid",84045210.21483,0.00875245102775183
"988",2003,"Romania","Other",2.5e+07,0.00260349489440846
"989",2003,"Russian Federation","Health care",3e+07,0.00312419387329015
"990",2003,"Russian Federation","Other",2.9e+08,0.0302005407751382
"991",2003,"Slovak Republic","Health care",74181492.4076521,0.00772524546971689
"992",2003,"Slovak Republic","Private Sector Development",5655801.49494145,0.000588994012634713
"993",2003,"Tunisia","Other",90605939.948962,0.00943568408240809
"994",2003,"Ukraine","Financial Sector",2.5e+08,0.0260349489440846
"995",2003,"Ukraine","Other",4e+07,0.00416559183105354
"996",2003,"Ukraine","Private Sector Development",200130000,0.0208414973287186
"997",2003,"Uruguay","Financial Sector",252540000,0.0262994640253565
"998",2004,"Argentina","Health care",135800000,0.0136719511354344
"999",2004,"Argentina","Road Infrastructure",2e+08,0.0201354214071199
"1000",2004,"Bolivia","Financial Sector",1.5e+07,0.00151015660553399
"1001",2004,"Brazil","Financial Sector",1033914836.81253,0.104091554691469
"1002",2004,"Brazil","Health care",1.99e+08,0.0200347443000843
"1003",2004,"Brazil","Other",12120000,0.00122020653727146
"1004",2004,"Bulgaria","Financial Sector",153870649.142579,0.0154912518133645
"1005",2004,"Chile","Financial Sector",2e+08,0.0201354214071199
"1006",2004,"Chile","Rural Development",10710000,0.00107825181635127
"1007",2004,"China","Other",3.52e+08,0.0354383416765309
"1008",2004,"China","Urban Development",8.33e+08,0.0838640301606542
"1009",2004,"Colombia","Financial Sector",2e+08,0.0201354214071199
"1010",2004,"Colombia","Urban Development",2.5e+08,0.0251692767588998
"1011",2004,"Croatia","Other",49756070.8625961,0.00500929727190445
"1012",2004,"Dominica","Energy and Grid",7300000,0.000734942881359875
"1013",2004,"Dominica","Financial Sector",1e+08,0.0100677107035599
"1014",2004,"Dominica","Private Sector Development",12500000,0.00125846383794499
"1015",2004,"Egypt, Arab Rep.","Other",6.7e+08,0.0674536617138515
"1016",2004,"El Salvador","Other",18200000,0.00183232334804791
"1017",2004,"Guatemala","Rural Development",46700000,0.00470162089856248
"1018",2004,"India","Other",8.5e+07,0.00855755409802594
"1019",2004,"India","Road Infrastructure",51500000,0.00518487101233336
"1020",2004,"India","Rural Development",99500000,0.0100173721500421
"1021",2004,"India","Water Works",394020000,0.0396687937141668
"1022",2004,"Indonesia","Financial Sector",504300000,0.0507714650780527
"1023",2004,"Indonesia","Other",233200000,0.0234779013607017
"1024",2004,"Indonesia","Private Sector Development",1.1e+08,0.0110744817739159
"1025",2004,"Iran, Islamic Rep.","Other",3e+08,0.0302031321106798
"1026",2004,"Iran, Islamic Rep.","Water Works",2.79e+08,0.0280889128629322
"1027",2004,"Jordan","Urban Development",3.8e+07,0.00382573006735277
"1028",2004,"Mexico","Agriculture",303030303,0.0305082142501611
"1029",2004,"Mexico","Education",3e+08,0.0302031321106798
"1030",2004,"Mexico","Financial Sector",1e+08,0.0100677107035599
"1031",2004,"Mexico","Other",21300000,0.00214442237985826
"1032",2004,"Mexico","Private Sector Development",75500000,0.00760112158118774
"1033",2004,"Morocco","Financial Sector",102621896.154105,0.0103316756233029
"1034",2004,"North Macedonia","Education",5e+06,0.000503385535177996
"1035",2004,"North Macedonia","Financial Sector",3e+07,0.00302031321106798
"1036",2004,"North Macedonia","Health care",1e+07,0.00100677107035599
"1037",2004,"North Macedonia","Rural Development",9800000,0.000986635648948873
"1038",2004,"Pakistan","Road Infrastructure",51810397.4405118,0.00521612092867535
"1039",2004,"Peru","Financial Sector",2e+08,0.0201354214071199
"1040",2004,"Peru","Other",73600000,0.00740983507782011
"1041",2004,"Philippines","Agriculture",6e+07,0.00604062642213595
"1042",2004,"Philippines","Other",5e+06,0.000503385535177996
"1043",2004,"Poland","Other",303636422.438993,0.0305692366017969
"1044",2004,"Poland","Road Infrastructure",124390177.15649,0.0125232431797611
"1045",2004,"Romania","Financial Sector",153497478.611109,0.0154536820838252
"1046",2004,"Romania","Other",3e+08,0.0302031321106798
"1047",2004,"Russian Federation","Education",1e+08,0.0100677107035599
"1048",2004,"Russian Federation","Other",161100000,0.016219081943435
"1049",2004,"St. Lucia","Other",6900000,0.000694672038545635
"1050",2004,"St. Vincent and the Grenadines","Education",3100000,0.000312099031810358
"1051",2004,"St. Vincent and the Grenadines","Other",3500000,0.000352369874624597
"1052",2004,"Tunisia","Education",129863344.951376,0.0130742658796706
"1053",2004,"Tunisia","Private Sector Development",51124362.8113175,0.00514705294688182
"1054",2004,"Turkey","Energy and Grid",202030000,0.0203397959344021
"1055",2004,"Turkey","Health care",61448747.5153062,0.006186482130802
"1056",2004,"Turkey","Other",2e+07,0.00201354214071199
"1057",2004,"Turkey","Private Sector Development",303100000,0.0305152311424901
"1058",2004,"Ukraine","Other",3.2e+07,0.00322166742513918
"1059",2004,"Uzbekistan","Other",3.5e+07,0.00352369874624597
"1060",2005,"Brazil","Other",20060000,0.00289605725409496
"1061",2005,"Brazil","Rural Development",149750000,0.0216193705783011
"1062",2005,"Chile","Education",25130000,0.00362801190405814
"1063",2005,"Chile","Urban Development",34960000,0.00504716658041673
"1064",2005,"China","Other",1e+08,0.0144369753444415
"1065",2005,"China","Urban Development",1.8e+08,0.0259865556199946
"1066",2005,"China","Water Works",1e+08,0.0144369753444415
"1067",2005,"Colombia","Agriculture",3e+07,0.00433109260333244
"1068",2005,"Colombia","Financial Sector",4e+08,0.0577479013777658
"1069",2005,"Colombia","Other",2.67e+08,0.0385467241696587
"1070",2005,"Croatia","Education",84349340.631998,0.0121774935102405
"1071",2005,"Croatia","Financial Sector",186613585.469022,0.0269413573235409
"1072",2005,"Croatia","Other",38566807.6635979,0.00556788051353179
"1073",2005,"El Salvador","Other",40200000,0.00580366408846546
"1074",2005,"Grenada","Other",272161,3.92918164671853e-05
"1075",2005,"India","Road Infrastructure",6.2e+08,0.089509247135537
"1076",2005,"India","Urban Development",3e+08,0.0433109260333244
"1077",2005,"India","Water Works",3.25e+08,0.0469201698694347
"1078",2005,"Indonesia","Education",5e+07,0.00721848767222073
"1079",2005,"Indonesia","Financial Sector",4.8e+08,0.069297481653319
"1080",2005,"Indonesia","Other",83500000,0.0120548744126086
"1081",2005,"Indonesia","Urban Development",112300000,0.0162127233118078
"1082",2005,"Kazakhstan","Agriculture",2.4e+07,0.00346487408266595
"1083",2005,"Kazakhstan","Other",1e+08,0.0144369753444415
"1084",2005,"Mexico","Financial Sector",401020000,0.0578951585262791
"1085",2005,"Mexico","Other",1.3e+08,0.0187680679477739
"1086",2005,"Mexico","Private Sector Development",2.5e+08,0.0360924383611036
"1087",2005,"Mexico","Water Works",2.5e+07,0.00360924383611036
"1088",2005,"Morocco","Financial Sector",351331176.909679,0.0507215953877864
"1089",2005,"North Macedonia","Financial Sector",30355809.9029609,0.00438246079129599
"1090",2005,"North Macedonia","Other",10947997.0141826,0.00158055962964773
"1091",2005,"Pakistan","Road Infrastructure",1.5e+08,0.0216554630166622
"1092",2005,"Peru","Agriculture",10260000,0.00148123367033969
"1093",2005,"Peru","Financial Sector",1.5e+08,0.0216554630166622
"1094",2005,"Peru","Water Works",38566807.6635979,0.00556788051353179
"1095",2005,"Philippines","Water Works",59808627.6340611,0.00863455682537819
"1096",2005,"Romania","Other",6e+07,0.00866218520666487
"1097",2005,"Russian Federation","Other",1.8e+08,0.0259865556199946
"1098",2005,"St. Kitts and Nevis","Other",544322,7.85836329343706e-05
"1099",2005,"St. Lucia","Other",272161,3.92918164671853e-05
"1100",2005,"St. Vincent and the Grenadines","Other",272161,3.92918164671853e-05
"1101",2005,"Turkey","Other",385668076.635979,0.0556788051353179
"1102",2005,"Turkey","Private Sector Development",648922605.125653,0.0936847965064977
"1103",2005,"Ukraine","Education",86587000,0.0125005438414915
"1104",2005,"Ukraine","Energy and Grid",1.06e+08,0.0153031938651079
"1105",2005,"Ukraine","Rural Development",99400000,0.0143503534923748
"1106",2006,"Albania","Other",5524632.95719791,0.000449371314285126
"1107",2006,"Argentina","Education",1.5e+08,0.0122009367255697
"1108",2006,"Argentina","Other",123048643.13759,0.0100087247272596
"1109",2006,"Argentina","Road Infrastructure",2.25e+08,0.0183014050883546
"1110",2006,"Argentina","Rural Development",3.75e+08,0.0305023418139243
"1111",2006,"Azerbaijan","Road Infrastructure",2e+08,0.016267915634093
"1112",2006,"Belarus","Water Works",5e+07,0.00406697890852325
"1113",2006,"Brazil","Financial Sector",1342820000,0.109224412358864
"1114",2006,"Brazil","Other",3e+07,0.00244018734511395
"1115",2006,"Brazil","Rural Development",42300000,0.00344066415661067
"1116",2006,"China","Other",1e+08,0.00813395781704649
"1117",2006,"China","Private Sector Development",86330000,0.00702204578345623
"1118",2006,"China","Road Infrastructure",2e+08,0.016267915634093
"1119",2006,"China","Urban Development",4.98e+08,0.0405071099288915
"1120",2006,"China","Water Works",1.5e+08,0.0122009367255697
"1121",2006,"Colombia","Financial Sector",3e+08,0.0244018734511395
"1122",2006,"Croatia","Agriculture",32017759.1837606,0.00260431102597062
"1123",2006,"Croatia","Other",30134361.5847159,0.00245111625973705
"1124",2006,"Croatia","Urban Development",73829185.8825538,0.00600523483635577
"1125",2006,"Dominica","Education",2.5e+07,0.00203348945426162
"1126",2006,"Ecuador","Water Works",4.8e+07,0.00390429975218232
"1127",2006,"Egypt, Arab Rep.","Energy and Grid",259600000,0.0211157544930527
"1128",2006,"Egypt, Arab Rep.","Financial Sector",5e+08,0.0406697890852325
"1129",2006,"Egypt, Arab Rep.","Other",2e+07,0.0016267915634093
"1130",2006,"El Salvador","Education",8.5e+07,0.00691386414448952
"1131",2006,"Gabon","Financial Sector",15318300.4722306,0.00124598409869967
"1132",2006,"Guatemala","Financial Sector",1e+08,0.00813395781704649
"1133",2006,"India","Energy and Grid",4e+08,0.032535831268186
"1134",2006,"India","Other",254980000,0.0207399656419051
"1135",2006,"India","Urban Development",2.16e+08,0.0175693488848204
"1136",2006,"Indonesia","Other",8e+07,0.00650716625363719
"1137",2006,"Jamaica","Other",29300000,0.00238324964039462
"1138",2006,"Jordan","Rural Development",8e+07,0.00650716625363719
"1139",2006,"Kazakhstan","Other",3e+07,0.00244018734511395
"1140",2006,"Mexico","Education",4.11e+08,0.0334305666280611
"1141",2006,"Mexico","Financial Sector",802020000,0.0652359684842763
"1142",2006,"Mexico","Other",6.6e+07,0.00536841215925068
"1143",2006,"Morocco","Financial Sector",123802002.177208,0.010070002633753
"1144",2006,"Morocco","Other",224626553.646069,0.0182710291194566
"1145",2006,"Morocco","Water Works",62152120.7684764,0.00505542728570767
"1146",2006,"North Macedonia","Other",44824862.8572648,0.00364603543635886
"1147",2006,"Pakistan","Financial Sector",101290367.048775,0.00823891572847891
"1148",2006,"Pakistan","Road Infrastructure",48198909.3796187,0.00392047895721465
"1149",2006,"Pakistan","Urban Development",5e+07,0.00406697890852325
"1150",2006,"Panama","Financial Sector",6e+07,0.00488037469022789
"1151",2006,"Paraguay","Health care",2.2e+07,0.00178947071975023
"1152",2006,"Paraguay","Other",3e+07,0.00244018734511395
"1153",2006,"Paraguay","Road Infrastructure",7.4e+07,0.0060191287846144
"1154",2006,"Peru","Other",2.5e+07,0.00203348945426162
"1155",2006,"Peru","Rural Development",5e+07,0.00406697890852325
"1156",2006,"Peru","Urban Development",5e+07,0.00406697890852325
"1157",2006,"Philippines","Education",2e+08,0.016267915634093
"1158",2006,"Philippines","Health care",1.1e+08,0.00894735359875114
"1159",2006,"Philippines","Other",100688471.828621,0.00818995782516877
"1160",2006,"Poland","Road Infrastructure",753359039.617896,0.0612779064934262
"1161",2006,"Poland","Rural Development",90654204.4340202,0.00737377474804229
"1162",2006,"Romania","Other",355281536.551097,0.0288984503148209
"1163",2006,"Romania","Rural Development",59264244.4499412,0.00482052864414953
"1164",2006,"Slovak Republic","Rural Development",1632277.91917211,0.000132768797402424
"1165",2006,"Tunisia","Education",76968181.8809617,0.00626055944674505
"1166",2006,"Tunisia","Other",67676753.7256744,0.00550479859999279
"1167",2006,"Turkey","Education",100447871.949053,0.00817038753245683
"1168",2006,"Turkey","Energy and Grid",508517351.74208,0.0413625868830627
"1169",2006,"Turkey","Financial Sector",506006154.943354,0.0411583271947513
"1170",2006,"Turkey","Other",807024225.515517,0.0656430100767783
"1171",2006,"Ukraine","Private Sector Development",154500000,0.0125669648273368
"1172",2007,"Albania","Other",20831277.6151476,0.00204704211441965
"1173",2007,"Albania","Urban Development",20968325.4941947,0.00206050949675136
"1174",2007,"Argentina","Agriculture",3.7e+07,0.00363590556627462
"1175",2007,"Argentina","Health care",5.2e+08,0.0510992133638595
"1176",2007,"Argentina","Other",2.9e+08,0.0284976382221524
"1177",2007,"Argentina","Urban Development",1e+08,0.00982677180074221
"1178",2007,"Azerbaijan","Other",3e+07,0.00294803154022266
"1179",2007,"Brazil","Financial Sector",1.5e+08,0.0147401577011133
"1180",2007,"Brazil","Road Infrastructure",501250000,0.0492566936512203
"1181",2007,"Brazil","Rural Development",82500000,0.00810708673561232
"1182",2007,"Brazil","Water Works",5e+07,0.00491338590037111
"1183",2007,"Bulgaria","Rural Development",20557181.8570536,0.00202010734975624
"1184",2007,"Bulgaria","Urban Development",56052582.5302328,0.00550815937366867
"1185",2007,"Chile","Financial Sector",3e+07,0.00294803154022266
"1186",2007,"Chile","Other",36500000,0.00358677170727091
"1187",2007,"China","Agriculture",1e+08,0.00982677180074221
"1188",2007,"China","Other",1.47e+08,0.0144453545470911
"1189",2007,"China","Road Infrastructure",6.2e+08,0.0609259851646017
"1190",2007,"China","Urban Development",2e+08,0.0196535436014844
"1191",2007,"China","Water Works",2.94e+08,0.0288907090941821
"1192",2007,"Colombia","Financial Sector",2e+08,0.0196535436014844
"1193",2007,"Colombia","Rural Development",3e+07,0.00294803154022266
"1194",2007,"Colombia","Urban Development",2.07e+08,0.0203414176275364
"1195",2007,"Colombia","Water Works",9e+07,0.00884409462066799
"1196",2007,"Costa Rica","Other",3e+07,0.00294803154022266
"1197",2007,"Croatia","Financial Sector",205571818.570536,0.0202010734975624
"1198",2007,"Croatia","Other",116901840.827111,0.0114876771289471
"1199",2007,"Croatia","Water Works",137047879.047024,0.0134673823317082
"1200",2007,"Dominica","Rural Development",19400000,0.00190639372934399
"1201",2007,"El Salvador","Financial Sector",1e+08,0.00982677180074221
"1202",2007,"Guatemala","Financial Sector",1e+08,0.00982677180074221
"1203",2007,"Guatemala","Health care",4.9e+07,0.00481511818236368
"1204",2007,"Guatemala","Other",3e+07,0.00294803154022266
"1205",2007,"India","Agriculture",3.35e+08,0.0329196855324864
"1206",2007,"India","Financial Sector",1.35e+08,0.013266141931002
"1207",2007,"India","Other",244500000,0.0240264570528147
"1208",2007,"India","Private Sector Development",3.2e+07,0.00314456697623751
"1209",2007,"India","Road Infrastructure",4.7e+08,0.0461858274634884
"1210",2007,"India","Rural Development",3e+08,0.0294803154022266
"1211",2007,"Indonesia","Agriculture",32800000,0.00322318115064345
"1212",2007,"Indonesia","Education",24500000,0.00240755909118184
"1213",2007,"Indonesia","Financial Sector",6e+08,0.0589606308044533
"1214",2007,"Indonesia","Road Infrastructure",2.08e+08,0.0204396853455438
"1215",2007,"Jordan","Rural Development",2e+07,0.00196535436014844
"1216",2007,"Jordan","Urban Development",5.6e+07,0.00550299220841564
"1217",2007,"Lebanon","Financial Sector",1e+08,0.00982677180074221
"1218",2007,"Mexico","Financial Sector",200510000,0.0197036601376682
"1219",2007,"Morocco","Financial Sector",207216393.1191,0.0203626820855429
"1220",2007,"Namibia","Financial Sector",7500000,0.000737007885055666
"1221",2007,"North Macedonia","Agriculture",20557181.8570536,0.00202010734975624
"1222",2007,"North Macedonia","Financial Sector",31932155.8179566,0.00313790008328802
"1223",2007,"North Macedonia","Urban Development",20557181.8570536,0.00202010734975624
"1224",2007,"Pakistan","Financial Sector",1e+08,0.00982677180074221
"1225",2007,"Panama","Agriculture",39400000,0.00387174808949243
"1226",2007,"Panama","Education",5e+06,0.000491338590037111
"1227",2007,"Panama","Other",2.4e+07,0.00235842523217813
"1228",2007,"Panama","Water Works",3.2e+07,0.00314456697623751
"1229",2007,"Peru","Financial Sector",2e+08,0.0196535436014844
"1230",2007,"Peru","Rural Development",5e+07,0.00491338590037111
"1231",2007,"Philippines","Financial Sector",2.5e+08,0.0245669295018555
"1232",2007,"Philippines","Other",133752000,0.0131435038189287
"1233",2007,"Poland","Other",192004078.54488,0.0188678026467232
"1234",2007,"Romania","Other",65371838.3054304,0.00642394137222483
"1235",2007,"Romania","Water Works",68523939.5235119,0.00673369116585412
"1236",2007,"Russian Federation","Other",1.1e+08,0.0108094489808164
"1237",2007,"Serbia","Agriculture",17130984.880878,0.00168342279146353
"1238",2007,"Serbia","Other",83736254.0977316,0.00822857060467373
"1239",2007,"Serbia","Private Sector Development",18227367.9132542,0.00179116185011719
"1240",2007,"Serbia","Road Infrastructure",50433619.4893048,0.00495599669806863
"1241",2007,"Tunisia","Other",23024043.6799,0.00226252023172698
"1242",2007,"Tunisia","Private Sector Development",6167154.55711607,0.000606032204926871
"1243",2007,"Turkey","Financial Sector",503376859.739719,0.0494656953043644
"1244",2007,"Turkey","Private Sector Development",116579939.523512,0.0114560446224188
"1245",2007,"Ukraine","Energy and Grid",2e+08,0.0196535436014844
"1246",2007,"Uruguay","Financial Sector",1e+08,0.00982677180074221
"1247",2007,"Uruguay","Health care",25300000,0.00248617326558778
"1248",2007,"Uruguay","Other",44600000,0.00438274022313103
"1249",2007,"Uruguay","Water Works",5e+07,0.00491338590037111
"1250",2008,"Albania","Other",2941509.55328765,0.000189797268447971
"1251",2008,"Argentina","Other",2.7e+08,0.0174214163009182
"1252",2008,"Argentina","Road Infrastructure",4e+08,0.02580950563099
"1253",2008,"Argentina","Rural Development",4.5e+07,0.00290356938348637
"1254",2008,"Azerbaijan","Road Infrastructure",3e+08,0.0193571292232425
"1255",2008,"Azerbaijan","Water Works",2.3e+08,0.0148404657378192
"1256",2008,"Barbados","Other",3.5e+07,0.00225833174271162
"1257",2008,"Belarus","Other",1.5e+07,0.000967856461162124
"1258",2008,"Belarus","Water Works",6e+07,0.0038714258446485
"1259",2008,"Brazil","Financial Sector",1.1e+09,0.0709761404852225
"1260",2008,"Brazil","Other",1066390000,0.0688074967745785
"1261",2008,"Brazil","Rural Development",22500000,0.00145178469174319
"1262",2008,"Brazil","Urban Development",17270000,0.00111432540561799
"1263",2008,"China","Energy and Grid",1e+08,0.0064523764077475
"1264",2008,"China","Health care",5e+07,0.00322618820387375
"1265",2008,"China","Other",513400000,0.0331265004773756
"1266",2008,"China","Private Sector Development",3e+08,0.0193571292232425
"1267",2008,"China","Road Infrastructure",2e+08,0.012904752815495
"1268",2008,"China","Rural Development",5e+07,0.00322618820387375
"1269",2008,"China","Urban Development",4.5e+08,0.0290356938348637
"1270",2008,"China","Water Works",1e+08,0.0064523764077475
"1271",2008,"Colombia","Education",3.4e+08,0.0219380797863415
